region;province;property_id;property_type;postal_code;city_name;address;price;bedroom_count;livable_surface;total_surface;build_year;garage;peb_category
Flandre;West_flanders_bruges;LMJC7;Appartment;8620;Nieuwpoort;Willem de Roolaan 63 / 0101;199000.0;2.0;157.0;157.0;;1;497
Flandre;West_flanders_bruges;LMJEU;House;3910;Neerpelt;Woudweg 11 / A;1499000.0;4.0;387.0;1917.0;1989.0;1;51
Flandre;West_flanders_bruges;LLZU1;Appartment;2440;Geel;Stationsstraat 156C / 3;279000.0;2.0;96.0;96.0;2012.0;1;72
Flandre;West_flanders_bruges;LKW75;Appartment;8620;Nieuwpoort;Albert I laan 51 / 0305;;3.0;119.0;119.0;2023.0;0;
Flandre;West_flanders_bruges;LKVS4;House;9990;Maldegem;Vakekerkweg 34;199000.0;1.0;83.0;240.0;1918.0;0;300
Flandre;West_flanders_bruges;LMIVS;House;8640;Woesten;Wulvestraat 3;279000.0;3.0;173.0;695.0;1984.0;1;443
Flandre;West_flanders_bruges;LHL73;Appartment;3620;Gellik;Gellikerweg achter 140;10000.0;;;1140.0;;0;
Flandre;West_flanders_bruges;LIS9M;House;3665;As;Steenweg 78;165000.0;4.0;188.0;166.0;1930.0;0;438
Flandre;West_flanders_bruges;LLZ7B;House;3500;Sint-Lambrechts-Herk;Kapelhofstraat Lot-1;579000.0;3.0;215.0;543.0;2025.0;0;
Flandre;West_flanders_bruges;K9WBD;House;8650;Houthulst;Merkemstraat 47b;437880.0;3.0;;899.0;;1;
Flandre;West_flanders_bruges;LLZTP;Appartment;3360;Korbeek-Lo;Tiensesteenweg 112;1050000.0;;628.0;2301.59;2003.0;0;
Flandre;West_flanders_bruges;LM095;House;9300;Aalst;Molenstraat 13;298000.0;;93.0;120.0;1930.0;0;
Flandre;West_flanders_bruges;LI8CI;House;8434;Westende;Graaf Jansstraat 49;349000.0;6.0;;299.0;;1;430
Flandre;West_flanders_bruges;LMJNE;House;3670;Gruitrode;Muisvenstraat 95;245000.0;2.0;163.0;1079.0;1953.0;0;534
Flandre;West_flanders_bruges;LMJFZ;House;8850;Ardooie;Kortrijksestraat 5;275000.0;4.0;230.0;277.0;;0;431
Flandre;West_flanders_bruges;LI7AO;Appartment;3581;Beverlo;Zuidstraat 182;545000.0;;248.0;1164.0;1966.0;0;310
Flandre;West_flanders_bruges;L1VE4;Appartment;8790;Waregem;Westerlaan 21 / 12;105000.0;1.0;40.0;40.0;2009.0;0;131
Flandre;West_flanders_bruges;LM0B1;Appartment;8370;Blankenberge;Casinostraat 14 / N;189000.0;3.0;60.0;60.0;1966.0;0;199
Flandre;West_flanders_bruges;L05Q1;Appartment;9900;Eeklo;Tieltsesteenweg 75. / 0205;202500.0;1.0;74.0;74.0;2019.0;0;49
Flandre;West_flanders_bruges;LMJFY;Appartment;8850;Ardooie;Kortrijksestraat 5;275000.0;;230.0;277.0;;0;431
Flandre;West_flanders_bruges;LK7FK;Appartment;2500;Lier;Kolveniersvest 3;99000.0;;53.0;68.0;;0;
Flandre;West_flanders_bruges;LLYVG;House;8400;Oostende;Violierenlaan 122;395000.0;5.0;252.0;198.0;;0;242
Flandre;West_flanders_bruges;LLZTL;Appartment;2300;Turnhout;de Merodelei 86;169000.0;;118.0;118.0;1986.0;0;
Flandre;West_flanders_bruges;L2LGK;House;2400;Mol;Ginderbroek 73;209000.0;3.0;135.0;185.0;1970.0;1;551
Flandre;West_flanders_bruges;LI85S;Appartment;8620;Nieuwpoort;Albert I laan 76 / 0501;445000.0;2.0;55.0;55.0;2006.0;0;196
Flandre;West_flanders_bruges;LLFPJ;Appartment;3900;Overpelt;Gilbert Seresiaplein 15;;;126.0;1170.0;2025.0;0;
Flandre;West_flanders_bruges;LI82J;Appartment;3500;Hasselt;Maastrichtersteenweg 166 / 13;225000.0;2.0;101.0;101.0;1968.0;0;127
Flandre;West_flanders_bruges;LLFUC;House;8600;Diksmuide;Invaliedenplein 11;229990.0;3.0;144.0;98.0;1919.0;0;413
Flandre;West_flanders_bruges;LGZW0;Appartment;3800;Sint-Truiden;Tongersesteenweg 42B / 002;345000.0;3.0;106.0;106.0;2015.0;0;75
Flandre;West_flanders_bruges;LIS8F;Appartment;8710;Wielsbeke;Kasteeldreef 2;350000.0;;;995.0;;0;
Flandre;West_flanders_bruges;LMJ40;Appartment;2610;Wilrijk;Krijgslaan;27500.0;;;;2024.0;1;
Flandre;West_flanders_bruges;LKVLS;Appartment;8800;Roeselare;Brugsesteenweg 5 / 5;199000.0;3.0;106.0;106.0;1966.0;1;209
Flandre;West_flanders_bruges;L5FCT;House;2018;Antwerpen;Jan Van Rijswijcklaan 76;2200000.0;7.0;851.0;415.0;1910.0;0;267
Flandre;West_flanders_bruges;LK7VL;House;8710;Sint-Baafs-Vijve;Rijksweg 90;225000.0;4.0;254.0;659.0;1919.0;1;410
Flandre;West_flanders_bruges;KYQTW;Appartment;8434;Westende;Lombardsijdelaan 5;250000.0;;;990.0;;0;
Flandre;West_flanders_bruges;LISE4;Appartment;2275;Gierle;Patrijzenpad 9 / A;299000.0;;;18258.0;1960.0;0;
Flandre;West_flanders_bruges;LLFPC;Appartment;3900;Overpelt;Gilbert Seresiaplein 5;;;76.0;1170.0;2025.0;0;
Flandre;West_flanders_bruges;LLFPF;Appartment;3900;Overpelt;Gilbert Seresiaplein 1;;;112.0;1170.0;2025.0;0;
Flandre;West_flanders_bruges;LIS0X;Appartment;2100;Deurne;Lode Sellaan 34 / 201;215000.0;2.0;95.0;95.0;1965.0;0;247
Flandre;West_flanders_bruges;LLFPG;Appartment;3900;Overpelt;Gilbert Seresiaplein 1;;;112.0;1170.0;2025.0;0;
Flandre;West_flanders_bruges;LI82I;Appartment;9100;Sint-Niklaas;Koningin Fabiolapark 353;195000.0;3.0;94.0;94.0;1970.0;0;171
Flandre;West_flanders_bruges;LK86O;House;2300;Turnhout;Robsonplein 11;279000.0;3.0;121.0;55.0;1930.0;0;114
Flandre;West_flanders_bruges;LKWBH;Appartment;8300;Knokke;Zoutelaan 100 / B2;2195000.0;3.0;154.0;154.0;1978.0;0;193
Flandre;West_flanders_bruges;KBO7K;Appartment;3290;Schaffen;Hasseltsebaan;178000.0;;;1487.0;;0;
Flandre;West_flanders_bruges;LISXN;Appartment;3670;Meeuwen;Torenstraat 13 / 1.11;210000.0;1.0;71.0;71.0;2017.0;0;
Flandre;West_flanders_bruges;LISS4;Appartment;3680;Maaseik;Weertersteenweg 178;436500.0;;;35850.0;;0;
Flandre;West_flanders_bruges;LKW2C;House;8630;Veurne;Vleeshouwersstraat 12A;548000.0;4.0;218.0;342.0;1966.0;0;386
Flandre;West_flanders_bruges;LLZR2;House;3600;Genk;Oude Hostartstraat 34;419000.0;6.0;;;;0;
Flandre;West_flanders_bruges;LKUKM;House;2860;Sint-Katelijne-Waver;Lombaardstraat 43;595000.0;4.0;255.0;2400.0;1934.0;0;145
Flandre;West_flanders_bruges;LMJD6;House;8210;Veldegem;Leegveldstraat 12;325079.0;3.0;174.0;326.0;2025.0;0;
Flandre;West_flanders_bruges;L4NUN;House;8600;Kaaskerke;Kaaskerkestraat 125;329000.0;2.0;127.0;3430.0;1937.0;0;1132
Flandre;West_flanders_bruges;K9WBB;Appartment;8650;Houthulst;Merkemstraat 47b;161820.0;;;899.0;;0;
Flandre;West_flanders_bruges;LLFPK;Appartment;3900;Overpelt;Gilbert Seresiaplein 15;264000.0;2.0;94.0;94.0;2025.0;0;
Flandre;West_flanders_bruges;L3YKT;Appartment;2490;Balen;Sint-Rochusstraat;150000.0;;;1113.0;;0;
Flandre;West_flanders_bruges;LKVY6;House;3700;Tongeren;Hasseltsesteenweg 52;119000.0;;82.0;158.0;1899.0;0;284
Flandre;West_flanders_bruges;L152J;Appartment;2390;Oostmalle;Hoogstraatsebaan 12;229000.0;;124.0;249.0;1984.0;1;
Flandre;West_flanders_bruges;LM0AZ;Appartment;8370;Blankenberge;Onze Lieve Vrouwstraat 8 / 1;150000.0;2.0;65.0;65.0;1962.0;0;265
Flandre;West_flanders_bruges;LGZT2;Appartment;1030;Schaerbeek;Rue Colonel Bourg 101;30900.0;;;;2026.0;0;
Flandre;West_flanders_bruges;LMJT5;Appartment;3271;Zichem;Ernest Claesstraat 67 / A3.02;455000.0;3.0;118.0;118.0;2026.0;0;
Flandre;West_flanders_bruges;LJNBI;Appartment;8870;Izegem;Marktstraat 10 / 1;265000.0;2.0;114.0;114.0;2006.0;0;102
Flandre;West_flanders_bruges;LLFR3;House;8670;Koksijde;Groenstraat 35;355000.0;3.0;152.0;344.0;1986.0;1;521
Flandre;West_flanders_bruges;LMJ7W;House;8670;Oostduinkerke;Peerdehoek 37;185000.0;2.0;;208.0;1988.0;1;250
Flandre;West_flanders_bruges;LJMYL;House;8870;Izegem;Nachtegaalstraat 4-6;595000.0;4.0;584.0;1409.0;;1;295
Flandre;West_flanders_bruges;LK80B;Appartment;3900;Overpelt;Peltanusstraat 2;205000.0;;;;;0;
Flandre;West_flanders_bruges;LGYK2;House;3920;Lommel;Balendijk 90;349000.0;2.0;146.0;1178.0;1960.0;0;685
Flandre;West_flanders_bruges;LLF7V;Appartment;3600;Genk;Schabartstraat 97;300000.0;;;999.0;;0;
Flandre;West_flanders_bruges;LK7SH;Appartment;8850;Ardooie;Roeselaarsestraat 55C;275000.0;;;1159.0;;0;
Flandre;West_flanders_bruges;LMJS6;Appartment;3271;Zichem;Ernest Claesstraat 67 / A3.01;470000.0;2.0;123.0;123.0;2025.0;0;
Flandre;West_flanders_bruges;LLZUT;Appartment;3460;Bekkevoort;Hondstraatje 2;178000.0;;;538.4;;0;
Flandre;West_flanders_bruges;LLZMI;House;9200;Sint-Gillis-Bij-Dendermonde;Heirbaan 41;297000.0;3.0;246.0;156.0;1963.0;1;601
Flandre;West_flanders_bruges;LHM49;House;9000;Gent;Wielewaalstraat 96;425000.0;4.0;119.0;75.0;1900.0;0;118
Flandre;West_flanders_bruges;LLFPB;Appartment;3900;Overpelt;Gilbert Seresiaplein 7D / 4;337000.0;2.0;114.0;114.0;2025.0;0;
Flandre;West_flanders_bruges;LLFPE;Appartment;3900;Overpelt;Gilbert Seresiaplein 5;;;76.0;1170.0;2025.0;0;
Flandre;West_flanders_bruges;K9WB3;House;8700;Tielt;Azalealaan 63;335000.0;3.0;;299.0;2021.0;0;
Flandre;West_flanders_bruges;LI831;Appartment;3500;Hasselt;Heilig-Hartplein 23 / 6;169000.0;1.0;42.0;42.0;1992.0;0;215
Flandre;West_flanders_bruges;LLZU5;Appartment;2100;Deurne;Ergo-de Waellaan 3 / 2V;228000.0;2.0;93.0;93.0;1960.0;0;114
Flandre;West_flanders_bruges;LJNG8;House;3620;Veldwezelt;Kiezelweg 119;399000.0;4.0;250.0;503.0;1949.0;0;
Flandre;West_flanders_bruges;L3ZHI;House;3920;Lommel;Koning Leopoldlaan 97;160000.0;2.0;90.0;238.0;1948.0;0;1088
Flandre;West_flanders_bruges;LJNTZ;Appartment;8670;Koksijde;Rouzéstraat 23 / 10;249000.0;2.0;85.0;85.0;;0;
Flandre;West_flanders_bruges;LLFNH;House;2400;Mol;Toemaathoek 142;;4.0;511.0;16183.0;2007.0;1;91
Flandre;West_flanders_bruges;LMJ2Y;House;3581;Beverlo;Oosthamsesteenweg 37;325000.0;3.0;179.0;506.0;1958.0;1;327
Flandre;West_flanders_bruges;LHKVN;Appartment;3590;Diepenbeek;Marktplein 27;289000.0;;198.0;198.0;1971.0;0;
Flandre;West_flanders_bruges;LMJSJ;Appartment;3520;Zonhoven;Vinkenhof;167950.0;;;695.0;;0;
Flandre;West_flanders_bruges;LLFP9;Appartment;3920;Lommel;Luikersteenweg zn;249000.0;;;2500.0;;0;
Flandre;West_flanders_bruges;LI8N9;Appartment;8300;Het Zoute;Kustlaan 377-379 / E3;1325000.0;1.0;68.0;68.0;1978.0;0;
Flandre;West_flanders_bruges;L07B9;Appartment;3290;Webbekom;Halensebaan 61;570000.0;;265.0;760.0;1974.0;1;
Flandre;West_flanders_bruges;LLZBA;Appartment;8370;Blankenberge;Zeedijk 195 / 8C;199000.0;1.0;41.0;41.0;1982.0;0;198
Flandre;West_flanders_bruges;LJO6S;Appartment;3830;Wellen;Veerstraat 60 / 1.1;309000.0;2.0;115.4;115.4;1875.0;0;208
Flandre;West_flanders_bruges;LMJEE;Appartment;3680;Maaseik;Bosstraat 50;908000.0;3.0;345.0;345.0;;0;
Flandre;West_flanders_bruges;LI82L;Appartment;2300;Turnhout;Patersstraat 73;210000.0;;130.0;130.0;2007.0;0;
Flandre;West_flanders_bruges;LKVOC;House;2970;Schilde;Molenbeemd 8;;2.0;149.0;758.0;1986.0;0;513
Flandre;West_flanders_bruges;LPE8V;Appartment;2200;Herentals;Lantaarnpad 9 / 202;295000.0;2.0;97.0;97.0;1965.0;0;104
Flandre;West_flanders_bruges;LE4RQ;Appartment;3500;Hasselt;Kempische steenweg 378;184000.0;;;74.0;1988.0;0;
Flandre;West_flanders_bruges;LK7FQ;Appartment;2100;Deurne;Van Dornestraat 200 / 102;229000.0;2.0;80.0;80.0;2004.0;0;376
Flandre;West_flanders_bruges;LGD68;Appartment;2460;Kasterlee;Dijkstraat 89;235000.0;;;580.0;;0;
Flandre;West_flanders_bruges;LPE8C;Appartment;4653;Bolland;Rue Ferroul;399000.0;;;4072.0;;0;
Flandre;West_flanders_bruges;LPE88;House;8501;Heule;Izegemsestraat 239;198000.0;2.0;137.0;185.0;1937.0;0;260
Flandre;West_flanders_bruges;L97JX;Appartment;2800;Mechelen;Bruul 61;949000.0;;318.0;210.0;;0;
Flandre;West_flanders_bruges;LPE8X;Appartment;2610;Wilrijk;Rucaplein 540;299000.0;1.0;85.0;85.0;1977.0;0;134
Flandre;West_flanders_bruges;LO0GD;Appartment;8790;Waregem;Molenstraat 33 / 01;405500.0;2.0;115.0;115.0;2026.0;0;
Flandre;West_flanders_bruges;KDME7;Appartment;3581;Beverlo;Heppensesteenweg 114;90000.0;;;1909.0;;0;
Flandre;West_flanders_bruges;L6VD9;Appartment;4851;Sippenaeken;Rue de la Forge 28;140000.0;;;1129.0;;0;
Flandre;West_flanders_bruges;LOG7Z;House;3461;Molenbeek-Wersbeek;Tiensebaan 30;349000.0;3.0;185.0;940.0;1948.0;1;397
Flandre;West_flanders_bruges;LOG5J;Appartment;1190;Forest;Rue des Carburants / A421;339500.0;2.0;94.4;94.4;2023.0;1;95
Flandre;West_flanders_bruges;LN1RG;Appartment;3930;Achel;Haag 66;215000.0;;;1963.0;;0;
Flandre;West_flanders_bruges;LNIJJ;House;3060;Bertem;Oude Baan 25;465000.0;2.0;144.0;315.0;;0;385
Flandre;West_flanders_bruges;LOHCO;House;2230;Herselt;Blaubergsesteenweg 78;;2.0;479.0;4781.0;1986.0;1;296
Flandre;West_flanders_bruges;LNZRN;House;2470;Retie;Kapelstraat 8;279000.0;1.0;106.21;210.0;1931.0;0;306
Flandre;West_flanders_bruges;LOG80;House;9000;Gent;Haverstraat 29;319000.0;4.0;123.0;69.0;;0;346
Flandre;West_flanders_bruges;LN1QL;Appartment;1060;Saint-Gilles;Avenue de la Porte de Hal 1 / A;650000.0;3.0;205.0;205.0;1910.0;0;489
Flandre;West_flanders_bruges;LN1J9;House;2400;Mol;Vijverstraat 54;369000.0;4.0;200.0;910.0;1968.0;1;397
Flandre;West_flanders_bruges;LDEG8;House;3920;Lommel;Lorkstraat 2;567500.0;3.0;220.0;547.0;2025.0;0;
Flandre;West_flanders_bruges;LEVTS;Appartment;3910;Neerpelt;Skiffel 13/15;323000.0;;190.0;963.0;1933.0;0;336
Wallonie;Arlon_Luxembourg;LPEJ7;House;9810;Nazareth;Stationsstraat 26;379000.0;4.0;176.0;857.0;1968.0;1;304
Wallonie;Arlon_Luxembourg;LPEIU;House;3350;Wommersom;Bonastraat 4;399000.0;3.0;214.0;516.0;1930.0;0;161
Wallonie;Arlon_Luxembourg;LPEJ1;House;8490;Varsenare;Oude Dorpsweg 62;210000.0;4.0;200.0;275.0;;1;
Wallonie;Arlon_Luxembourg;KVGX4;Appartment;3128;Baal;Veldonkstraat 391;249000.0;;;2544.0;;0;
Wallonie;Arlon_Luxembourg;LPEI6;House;2520;Emblem;Oostmalsesteenweg 118;569000.0;4.0;240.0;1278.0;1963.0;1;373
Wallonie;Arlon_Luxembourg;LPEJ3;Appartment;8490;Jabbeke;Constant Permekelaan 73 / 1.01;395000.0;2.0;128.0;128.0;2012.0;1;76
Wallonie;Arlon_Luxembourg;LPEJ9;Appartment;1070;Anderlecht;Rue Pierre Marchant 21;269000.0;1.0;63.0;63.0;2027.0;0;45
Wallonie;Arlon_Luxembourg;LPEIZ;House;9200;Dendermonde;Burgemeester Portmanslaan 16;189900.0;3.0;123.0;200.0;;0;557
Wallonie;Arlon_Luxembourg;LPEI9;Appartment;2850;Boom;Grote Markt 3;349000.0;;210.0;60.0;1918.0;0;219
Wallonie;Arlon_Luxembourg;LPEJA;House;2570;Duffel;Stationsstraat 73;345000.0;3.0;128.0;90.0;;0;217
Wallonie;Arlon_Luxembourg;LPEJB;House;9900;Eeklo;Hugo Verrieststraat 22;445000.0;3.0;160.0;596.0;;1;191
Wallonie;Arlon_Luxembourg;LP861;House;9940;Ertvelde;Biezenkouter 17;305000.0;2.0;;513.0;1986.0;1;618
Wallonie;Arlon_Luxembourg;LPEI3;House;9820;Melsen;Gaversesteenweg 574;702379.0;3.0;;1059.0;2025.0;0;0
Wallonie;Arlon_Luxembourg;LPEII;Appartment;8800;Roeselare;Meenseheirweg 32 / Garage 17;25000.0;;;;;0;
Wallonie;Arlon_Luxembourg;LPE5K;Appartment;9000;Gent;Hoogstraat 69;305000.0;;56.0;56.0;;0;
Wallonie;Arlon_Luxembourg;LPEIH;House;2490;Balen;Klaverveld 1;259000.0;3.0;250.0;460.0;2024.0;0;
Wallonie;Arlon_Luxembourg;LPEJ2;House;8972;Krombeke;Burgemeester Deblockstraat 6;344000.0;3.0;115.0;328.0;;0;
Wallonie;Arlon_Luxembourg;LPEIL;House;2590;Berlaar;Doelstraat 9;269000.0;1.0;;290.0;1975.0;1;
Wallonie;Arlon_Luxembourg;LPEHX;Appartment;3620;Lanaken;Europaplein 1;875000.0;;;;;0;
Wallonie;Arlon_Luxembourg;LPEHY;House;8300;Knokke;Graaf Jansdijk 149;;3.0;274.0;200.0;1995.0;1;215
Wallonie;Arlon_Luxembourg;LP4UM;House;9100;Sint-Niklaas;Dalstraat 50;279000.0;3.0;126.0;126.0;1899.0;0;325
Wallonie;Arlon_Luxembourg;LPEIB;House;2620;Hemiksem;Nieuwstraat 19;245000.0;3.0;140.0;283.0;;0;287
Wallonie;Arlon_Luxembourg;LPEI8;House;9800;Vinkt;Staggestraat x;827206.0;3.0;;1786.86;2026.0;0;0
Wallonie;Arlon_Luxembourg;LPEI4;House;3471;Hoeleden;Uilstraat 37A;597500.0;3.0;275.0;1359.0;2010.0;1;117
Wallonie;Leuze_en_Hainaut;LLI1L;Appartment;1080;Molenbeek-Saint-Jean;Boulevard Louis Mettewie 83;280000.0;3.0;150.0;150.0;;0;211
Wallonie;Leuze_en_Hainaut;LJZLI;Appartment;8400;Oostende;Kemmelbergstraat;280000.0;2.0;90.0;90.0;1971.0;0;146
Wallonie;Leuze_en_Hainaut;LPEJB;House;9900;Eeklo;Hugo Verrieststraat 22;445000.0;3.0;160.0;596.0;;1;191
Wallonie;Leuze_en_Hainaut;LPEJA;House;2570;Duffel;Stationsstraat 73;345000.0;3.0;128.0;90.0;;0;217
Wallonie;Leuze_en_Hainaut;LPEJ9;Appartment;1070;Anderlecht;Rue Pierre Marchant 21;269000.0;1.0;63.0;63.0;2027.0;0;45
Wallonie;Leuze_en_Hainaut;LPEJ7;House;9810;Nazareth;Stationsstraat 26;379000.0;4.0;176.0;857.0;1968.0;1;304
Wallonie;Leuze_en_Hainaut;LPEJ2;House;8972;Krombeke;Burgemeester Deblockstraat 6;344000.0;3.0;115.0;328.0;;0;
Wallonie;Leuze_en_Hainaut;LPEJ3;Appartment;8490;Jabbeke;Constant Permekelaan 73 / 1.01;395000.0;2.0;128.0;128.0;2012.0;1;76
Wallonie;Leuze_en_Hainaut;LPEJ1;House;8490;Varsenare;Oude Dorpsweg 62;210000.0;4.0;200.0;275.0;;1;
Wallonie;Leuze_en_Hainaut;LPEIZ;House;9200;Dendermonde;Burgemeester Portmanslaan 16;189900.0;3.0;123.0;200.0;;0;557
Wallonie;Leuze_en_Hainaut;LPEIU;House;3350;Wommersom;Bonastraat 4;399000.0;3.0;214.0;516.0;1930.0;0;161
Wallonie;Liege;LON41;House;1630;Linkebeek;Jardin des Fleurs 27;399000.0;4.0;150.0;150.0;;0;
Wallonie;Liege;LGQ90;Appartment;8630;Veurne;Brugsesteenweg 42;299000.0;1.0;80.0;80.0;;1;
Wallonie;Liege;LO0Y2;House;8400;Oostende;Nijverheidstraat;349000.0;3.0;200.0;126.0;1930.0;0;189
Wallonie;Liege;LPEJ9;Appartment;1070;Anderlecht;Rue Pierre Marchant 21;269000.0;1.0;63.0;63.0;2027.0;0;45
Wallonie;Liege;LPEJA;House;2570;Duffel;Stationsstraat 73;345000.0;3.0;128.0;90.0;;0;217
Wallonie;Liege;LPEJB;House;9900;Eeklo;Hugo Verrieststraat 22;445000.0;3.0;160.0;596.0;;1;191
Wallonie;Liege;LPEJ2;House;8972;Krombeke;Burgemeester Deblockstraat 6;344000.0;3.0;115.0;328.0;;0;
Wallonie;Liege;LPEJ3;Appartment;8490;Jabbeke;Constant Permekelaan 73 / 1.01;395000.0;2.0;128.0;128.0;2012.0;1;76
Wallonie;Liege;LPEII;Appartment;8800;Roeselare;Meenseheirweg 32 / Garage 17;25000.0;;;;;0;
Wallonie;Liege;LPEJ1;House;8490;Varsenare;Oude Dorpsweg 62;210000.0;4.0;200.0;275.0;;1;
Wallonie;Liege;LPEIB;House;2620;Hemiksem;Nieuwstraat 19;245000.0;3.0;140.0;283.0;;0;287
Wallonie;Liege;LPEIL;House;2590;Berlaar;Doelstraat 9;269000.0;1.0;;290.0;1975.0;1;
Wallonie;Liege;LPEIZ;House;9200;Dendermonde;Burgemeester Portmanslaan 16;189900.0;3.0;123.0;200.0;;0;557
Wallonie;Liege;LPEIU;House;3350;Wommersom;Bonastraat 4;399000.0;3.0;214.0;516.0;1930.0;0;161
Wallonie;Liege;LPEJ7;House;9810;Nazareth;Stationsstraat 26;379000.0;4.0;176.0;857.0;1968.0;1;304
Wallonie;Liege;LPEHX;Appartment;3620;Lanaken;Europaplein 1;875000.0;;;;;0;
Wallonie;Liege;LPEIH;House;2490;Balen;Klaverveld 1;259000.0;3.0;250.0;460.0;2024.0;0;
Wallonie;Liege;LPEI9;Appartment;2850;Boom;Grote Markt 3;349000.0;;210.0;60.0;1918.0;0;219
Wallonie;Liege;LPEHD;Appartment;2600;Berchem;Fruithoflaan 7 / 001;265000.0;;103.0;103.0;1960.0;0;
Wallonie;Liege;LPEI8;House;9800;Vinkt;Staggestraat x;827206.0;3.0;;1786.86;2026.0;0;0
Wallonie;Liege;LPEHB;Appartment;2020;Antwerpen;Jan Van Rijswijcklaan 260 / C302;285000.0;2.0;98.0;98.0;1958.0;0;232
Wallonie;Liege;LPEI6;House;2520;Emblem;Oostmalsesteenweg 118;569000.0;4.0;240.0;1278.0;1963.0;1;373
Wallonie;Liege;LPEI3;House;9820;Melsen;Gaversesteenweg 574;702379.0;3.0;;1059.0;2025.0;0;0
Wallonie;Liege;LPEHY;House;8300;Knokke;Graaf Jansdijk 149;;3.0;274.0;200.0;1995.0;1;215
Wallonie;Liege;LPEH6;Appartment;2930;Brasschaat;Kapelsesteenweg 304;399000.0;3.0;180.0;180.0;1994.0;0;283
Wallonie;Liege;LPEH0;Appartment;2060;Antwerpen;Van Stralenstraat 100;749000.0;;345.0;345.0;1947.0;0;399
Wallonie;Liege;LPEHP;House;3500;Hasselt;Pietelbeekstraat 122;299000.0;;147.0;1116.0;1967.0;0;
Wallonie;Liege;LPEHF;Appartment;1020;Laeken;Avenue des Pagodes 1;235000.0;;47.0;47.0;2028.0;0;45
Wallonie;Liege;LPEGX;Appartment;2070;Zwijndrecht;Boskouter 18;165000.0;;;302.0;;0;
Wallonie;Liege;LPEH1;Appartment;2600;Berchem;Pastoor Van de Wouwerstraat 1 / 2;335000.0;3.0;165.0;165.0;1963.0;0;717
Wallonie;Liege;LPEH5;House;2060;Antwerpen;Van Stralenstraat 100;749000.0;7.0;345.0;157.0;1947.0;0;399
Wallonie;Liege;LPEH3;Appartment;2610;Wilrijk;Rucaplein 47;295000.0;2.0;107.0;107.0;1964.0;0;105
Wallonie;Liege;LPEI4;House;3471;Hoeleden;Uilstraat 37A;597500.0;3.0;275.0;1359.0;2010.0;1;117
Wallonie;Liege;LPEHC;Appartment;2600;Berchem;Fruithoflaan 7 / 001;265000.0;2.0;103.0;103.0;1960.0;0;
Wallonie;Liege;LPEH9;Appartment;2600;Berchem;Grotesteenweg 574 / 2;379000.0;2.0;110.0;110.0;1957.0;0;193
Wallonie;Liege;LPEH4;House;2140;Borgerhout;Linnaeusstraat 29;220000.0;3.0;120.0;62.0;;0;543
Wallonie;Liege;LPEH7;Appartment;2930;Brasschaat;Kapelsesteenweg 304;399000.0;;143.0;170.0;1994.0;0;
Wallonie;Liege;LPEGS;House;2400;Mol;Ginderbroek 113;289000.0;3.0;145.25;102.0;;0;159
Wallonie;Liege;LPEH8;Appartment;2650;Edegem;Opstal 18;355000.0;2.0;115.0;115.0;1982.0;0;106
Wallonie;Liege;LPEH2;House;2970;'s Gravenwezel;Rozenlaan 9;1249000.0;3.0;241.0;992.0;;0;124
Wallonie;Liege;LPEGR;House;9890;Dikkelvenne;Kerkstraat 13 / A;280000.0;1.0;169.0;169.0;;0;
Wallonie;Liege;LPEGZ;Appartment;2060;Antwerpen;Van Stralenstraat 100;749000.0;;345.0;157.0;1947.0;0;399
Wallonie;Liege;LPEGL;House;8890;Dadizele;Meensesteenweg 145;349000.0;;;582.0;1949.0;0;
Wallonie;Liege;LPEGK;Appartment;8500;Kortrijk;Oude-Vestingsstraat 15 / 1.04;119000.0;;16.0;16.0;;0;
Wallonie;Liege;LPEGJ;Appartment;8500;Kortrijk;Oude-Vestingsstraat 15 / 3.09;125000.0;;15.0;15.0;;0;
Wallonie;Liege;LPEG3;Appartment;3500;Hasselt;discreet 1;1495000.0;;;;;0;
Wallonie;Liege;LPEGE;House;3621;Rekem;Sint Pieter 28;1450000.0;8.0;955.0;12194.0;1918.0;1;609
Wallonie;Liege;LPEGA;House;8490;Snellegem;Halfweghuisstraat 10;895000.0;4.0;;4080.0;1974.0;0;185
Wallonie;Liege;LPEG9;House;8970;Poperinge;Heilig-Hartstraat 24;269000.0;;151.0;384.0;;0;
Wallonie;Liege;LPEGG;Appartment;3500;Hasselt;Havenstraat 1 / 0301;495000.0;2.0;108.0;108.0;2025.0;0;
Wallonie;Liege;LPEG0;Appartment;9050;Ledeberg;E3-plein 35;298000.0;3.0;118.0;118.0;1969.0;1;118
Wallonie;Liege;LPEF4;House;2340;Beerse;Lange Kwikstraat 12;169000.0;3.0;;1013.0;;1;1504
Wallonie;Liege;LPEFS;House;1745;Opwijk;Mechelstraat 50;452000.0;3.0;156.9;651.0;;1;
Wallonie;Liege;LPEEU;Appartment;1300;Wavre;Place H. Berger - Galerie des Carmes - Pk261 (-2);12500.0;;;;;0;
Wallonie;Liege;LPEF2;House;8570;Anzegem;Steenbruggestraat 19;449000.0;3.0;287.0;900.0;1983.0;1;281
Wallonie;Liege;LPEEX;Appartment;1300;Wavre;Rue des Croix du Feu 20 / 0007;299000.0;3.0;110.0;110.0;1978.0;1;200
